"ID","code","indicator","year","amsterdam_code","naam"
"342","NLSTR","Strikes in Netherlands","1912","10345","ROTTERDAM"
"343","NLSTR","Strikes in Netherlands","1912","10680","SCHOTERLAND"
"344","NLSTR","Strikes in Netherlands","1912","10704","TERNEUZEN"
"345","NLSTR","Strikes in Netherlands","1912","11398","WOUDENBERG"
"346","NLSTR","Strikes in Netherlands","1912","","KOOG AD ZAAN"
"347","NLSTR","Strikes in Netherlands","1913","11150","AMSTERDAM"
"348","NLSTR","Strikes in Netherlands","1913","11150","AMSTERDAM"
"349","NLSTR","Strikes in Netherlands","1913","","DEN HAAG"
"350","NLSTR","Strikes in Netherlands","1913","10182","MAASTRICHT"
"351","NLSTR","Strikes in Netherlands","1913","11150","AMSTERDAM"
"352","NLSTR","Strikes in Netherlands","1913","10747","SLOCHTEREN"
"353","NLSTR","Strikes in Netherlands","1913","10410","HOOGEZAND"
"354","NLSTR","Strikes in Netherlands","1913","11157","DORDRECHT"
"355","NLSTR","Strikes in Netherlands","1913","","DEN HAAG"
"356","NLSTR","Strikes in Netherlands","1913","11150","AMSTERDAM"
"357","NLSTR","Strikes in Netherlands","1913","11031","VALKENSWAARD"
"358","NLSTR","Strikes in Netherlands","1913","11150","AMSTERDAM"
"359","NLSTR","Strikes in Netherlands","1914","11037","BERGEN OP ZOOM"
"360","NLSTR","Strikes in Netherlands","1914","10743","EDE"
"361","NLSTR","Strikes in Netherlands","1901","10086","DONIAWERSTAL"
"362","NLSTR","Strikes in Netherlands","1901","10281","BUSSUM"
"363","NLSTR","Strikes in Netherlands","1901","10345","ROTTERDAM"
"364","NLSTR","Strikes in Netherlands","1901","11044","ZAANDAM"
"365","NLSTR","Strikes in Netherlands","1901","10345","ROTTERDAM"
"366","NLSTR","Strikes in Netherlands","1901","","GIEKERK"
"367","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"368","NLSTR","Strikes in Netherlands","1901","10345","ROTTERDAM"
"369","NLSTR","Strikes in Netherlands","1901","10372","KANTENS"
"370","NLSTR","Strikes in Netherlands","1901","10961","BUIKSLOOT"
"371","NLSTR","Strikes in Netherlands","1901","10792","TILBURG"
"372","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"373","NLSTR","Strikes in Netherlands","1901","10704","TERNEUZEN"
"374","NLSTR","Strikes in Netherlands","1912","11333","TEGELEN"
"375","NLSTR","Strikes in Netherlands","1904","","ZWIJNDRECH"
"376","NLSTR","Strikes in Netherlands","1904","10345","ROTTERDAM"
"377","NLSTR","Strikes in Netherlands","1904","11150","AMSTERDAM"
"378","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"379","NLSTR","Strikes in Netherlands","1905","10154","BREDA"
"380","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"381","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"382","NLSTR","Strikes in Netherlands","1905","10677","TETERINGEN"
"383","NLSTR","Strikes in Netherlands","1905","","PEKELA NIEUWE"
"384","NLSTR","Strikes in Netherlands","1905","10154","BREDA"
"385","NLSTR","Strikes in Netherlands","1905","10426","GRONINGEN"
"386","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"387","NLSTR","Strikes in Netherlands","1905","","BUINEN N."
"388","NLSTR","Strikes in Netherlands","1900","11150","AMSTERDAM"
"389","NLSTR","Strikes in Netherlands","1900","10027","TIEL"
"389","NLSTR","Strikes in Netherlands","1900","10042","WAMEL"
"390","NLSTR","Strikes in Netherlands","1900","10795","ARNHEM"
"391","NLSTR","Strikes in Netherlands","1900","11150","AMSTERDAM"
"392","NLSTR","Strikes in Netherlands","1900","11044","ZAANDAM"
"393","NLSTR","Strikes in Netherlands","1900","10704","TERNEUZEN"
"394","NLSTR","Strikes in Netherlands","1900","11150","AMSTERDAM"
"395","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"396","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"397","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"398","NLSTR","Strikes in Netherlands","1903","10426","GRONINGEN"
"399","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"400","NLSTR","Strikes in Netherlands","1903","11044","ZAANDAM"
"401","NLSTR","Strikes in Netherlands","1903","","BREDEVOORT"
"402","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"403","NLSTR","Strikes in Netherlands","1903","10795","ARNHEM"
"404","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"405","NLSTR","Strikes in Netherlands","1903","","DEN HAAG"
"406","NLSTR","Strikes in Netherlands","1903","10887","VIANEN"
"407","NLSTR","Strikes in Netherlands","1907","11010","WAGENINGEN"
"408","NLSTR","Strikes in Netherlands","1907","10342","CULEMBORG"
"409","NLSTR","Strikes in Netherlands","1907","10345","ROTTERDAM"
"410","NLSTR","Strikes in Netherlands","1907","11150","AMSTERDAM"
"411","NLSTR","Strikes in Netherlands","1907","10426","GRONINGEN"
"412","NLSTR","Strikes in Netherlands","1907","10078","WERKENDAM"
"413","NLSTR","Strikes in Netherlands","1907","11355","RHEDEN"
"414","NLSTR","Strikes in Netherlands","1907","","DEN BOSCH"
"415","NLSTR","Strikes in Netherlands","1907","10928","DELFT"
"416","NLSTR","Strikes in Netherlands","1907","10345","ROTTERDAM"
"417","NLSTR","Strikes in Netherlands","1907","10345","ROTTERDAM"
"418","NLSTR","Strikes in Netherlands","1907","10795","ARNHEM"
"419","NLSTR","Strikes in Netherlands","1907","","ONBEKEND"
"420","NLSTR","Strikes in Netherlands","1868","10680","HEERENVEEN"
"420","NLSTR","Strikes in Netherlands","1868","","TER IDZARD"
"421","NLSTR","Strikes in Netherlands","1868","","ALPHEN AD RIJN"
"422","NLSTR","Strikes in Netherlands","1868","","BEETSTERZWAAG"
"422","NLSTR","Strikes in Netherlands","1868","","TERWISPEL"
"423","NLSTR","Strikes in Netherlands","1868","10546","STEENWIJK"
"424","NLSTR","Strikes in Netherlands","1868","","PAASLO"
"425","NLSTR","Strikes in Netherlands","1869","11053","ALMELO"
"426","NLSTR","Strikes in Netherlands","1869","10357","HAARLEM"
"427","NLSTR","Strikes in Netherlands","1869","","LEMMER"
"428","NLSTR","Strikes in Netherlands","1869","10722","UTRECHT"
"429","NLSTR","Strikes in Netherlands","1869","11377","ZEVENHUIZEN"
"430","NLSTR","Strikes in Netherlands","1869","10122","MIDDELBURG"
"430","NLSTR","Strikes in Netherlands","1869","10369","VEERE"
"430","NLSTR","Strikes in Netherlands","1869","10270","VLISSINGEN"
"430","NLSTR","Strikes in Netherlands","1869","11419","ARNEMUIDEN"
"430","NLSTR","Strikes in Netherlands","1869","","WEST-SOUBURG"
"431","NLSTR","Strikes in Netherlands","1869","11150","AMSTERDAM"
"432","NLSTR","Strikes in Netherlands","1869","10536","BEETS"
"432","NLSTR","Strikes in Netherlands","1869","","TERWISPEL"
"433","NLSTR","Strikes in Netherlands","1869","10285","DEN HELDER"
"434","NLSTR","Strikes in Netherlands","1869","","TERWISPEL"
"435","NLSTR","Strikes in Netherlands","1869","10253","KAMPEN"
"436","NLSTR","Strikes in Netherlands","1869","","CREVECOEUR"
"437","NLSTR","Strikes in Netherlands","1869","10909","HARLINGEN"
"438","NLSTR","Strikes in Netherlands","1869","11150","AMSTERDAM"
"438","NLSTR","Strikes in Netherlands","1869","","LANDELIJK"
"439","NLSTR","Strikes in Netherlands","1869","10680","HEERENVEEN"
"439","NLSTR","Strikes in Netherlands","1869","11421","SNEEK"
"440","NLSTR","Strikes in Netherlands","1869","10345","ROTTERDAM"
"441","NLSTR","Strikes in Netherlands","1869","10814","NOORDBROEK"
"442","NLSTR","Strikes in Netherlands","1869","10676","WIERDEN"
"443","NLSTR","Strikes in Netherlands","1869","10680","HEERENVEEN"
"444","NLSTR","Strikes in Netherlands","1869","10154","BREDA"
"445","NLSTR","Strikes in Netherlands","1870","11150","AMSTERDAM"
"446","NLSTR","Strikes in Netherlands","1870","11150","AMSTERDAM"
"447","NLSTR","Strikes in Netherlands","1870","","LEMMER"
"448","NLSTR","Strikes in Netherlands","1870","10270","VLISSINGEN"
"449","NLSTR","Strikes in Netherlands","1870","","IJSEL, HOLLANDSCHE"
"450","NLSTR","Strikes in Netherlands","1870","10154","BREDA"
"451","NLSTR","Strikes in Netherlands","1870","11150","AMSTERDAM"
"452","NLSTR","Strikes in Netherlands","1870","11150","AMSTERDAM"
"453","NLSTR","Strikes in Netherlands","1870","11241","TIETJERKSTERADEEL"
"454","NLSTR","Strikes in Netherlands","1870","10198","DOKKUM"
"455","NLSTR","Strikes in Netherlands","1870","11150","AMSTERDAM"
"456","NLSTR","Strikes in Netherlands","1894","10345","ROTTERDAM"
"457","NLSTR","Strikes in Netherlands","1894","10093","ZWOLLE"
"458","NLSTR","Strikes in Netherlands","1894","","ALTEVEER"
"459","NLSTR","Strikes in Netherlands","1894","10702","LEIDEN"
"460","NLSTR","Strikes in Netherlands","1894","11052","VEENENDAAL"
"461","NLSTR","Strikes in Netherlands","1894","10932","HELMOND"
"462","NLSTR","Strikes in Netherlands","1894","","ALTEVEER"
"463","NLSTR","Strikes in Netherlands","1894","11253","STADSKANAAL"
"463","NLSTR","Strikes in Netherlands","1894","","VALTHERMOND"
"464","NLSTR","Strikes in Netherlands","1894","11150","AMSTERDAM"
"465","NLSTR","Strikes in Netherlands","1894","11150","AMSTERDAM"
"466","NLSTR","Strikes in Netherlands","1894","10795","ARNHEM"
"467","NLSTR","Strikes in Netherlands","1894","10453","WINSCHOTEN"
"468","NLSTR","Strikes in Netherlands","1896","10302","GOUDA"
"469","NLSTR","Strikes in Netherlands","1896","11150","AMSTERDAM"
"470","NLSTR","Strikes in Netherlands","1896","","TZUMMARUM"
"471","NLSTR","Strikes in Netherlands","1896","11150","AMSTERDAM"
"472","NLSTR","Strikes in Netherlands","1896","10345","ROTTERDAM"
"473","NLSTR","Strikes in Netherlands","1890","11292","VEENDAM"
"474","NLSTR","Strikes in Netherlands","1890","","BILDT, HET"
"475","NLSTR","Strikes in Netherlands","1890","10345","ROTTERDAM"
"476","NLSTR","Strikes in Netherlands","1890","10932","HELMOND"
"477","NLSTR","Strikes in Netherlands","1890","11150","AMSTERDAM"
"478","NLSTR","Strikes in Netherlands","1890","","KNIJPE"
"479","NLSTR","Strikes in Netherlands","1890","10478","ASTEN"
"480","NLSTR","Strikes in Netherlands","1897","11150","AMSTERDAM"
"481","NLSTR","Strikes in Netherlands","1897","10345","ROTTERDAM"
"482","NLSTR","Strikes in Netherlands","1897","10345","ROTTERDAM"
"483","NLSTR","Strikes in Netherlands","1897","11157","DORDRECHT"
"484","NLSTR","Strikes in Netherlands","1897","","PEKELA"
"485","NLSTR","Strikes in Netherlands","1899","11045","LONNEKER"
"486","NLSTR","Strikes in Netherlands","1899","11150","AMSTERDAM"
"487","NLSTR","Strikes in Netherlands","1899","","BUINEN N."
"488","NLSTR","Strikes in Netherlands","1899","11157","DORDRECHT"
"488","NLSTR","Strikes in Netherlands","1899","10345","ROTTERDAM"
"489","NLSTR","Strikes in Netherlands","1899","11093","LIENDEN"
"490","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"491","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"492","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"493","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"494","NLSTR","Strikes in Netherlands","1903","10357","HAARLEM"
"495","NLSTR","Strikes in Netherlands","1903","","IJMUIDEN"
"496","NLSTR","Strikes in Netherlands","1903","11044","ZAANDAM"
"497","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"498","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"499","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"500","NLSTR","Strikes in Netherlands","1903","10426","GRONINGEN"
"501","NLSTR","Strikes in Netherlands","1903","10345","ROTTERDAM"
"502","NLSTR","Strikes in Netherlands","1904","11157","DORDRECHT"
"503","NLSTR","Strikes in Netherlands","1904","10080","SAPPEMEER"
"504","NLSTR","Strikes in Netherlands","1904","10453","WINSCHOTEN"
"505","NLSTR","Strikes in Netherlands","1904","","VLEDDERVEEN"
"506","NLSTR","Strikes in Netherlands","1904","","EMMER-COMPASCUUM"
"507","NLSTR","Strikes in Netherlands","1904","11150","AMSTERDAM"
"508","NLSTR","Strikes in Netherlands","1904","","PEKELA OUDE"
"509","NLSTR","Strikes in Netherlands","1890","10426","GRONINGEN"
"510","NLSTR","Strikes in Netherlands","1890","","IJMUIDEN"
"511","NLSTR","Strikes in Netherlands","1890","","DRACHTEN"
"512","NLSTR","Strikes in Netherlands","1890","10364","ENSCHEDE"
"513","NLSTR","Strikes in Netherlands","1890","","EXLOERMOND"
"513","NLSTR","Strikes in Netherlands","1890","10839","HOOGEVEEN"
"513","NLSTR","Strikes in Netherlands","1890","10356","MIDWOLDA"
"513","NLSTR","Strikes in Netherlands","1890","","NIEUW AMSTERDAM"
"513","NLSTR","Strikes in Netherlands","1890","","ORANJEDORP"
"513","NLSTR","Strikes in Netherlands","1890","","ROSWINKEL"
"513","NLSTR","Strikes in Netherlands","1890","","SCHOONOORD"
"513","NLSTR","Strikes in Netherlands","1890","","VALTHERMOND"
"513","NLSTR","Strikes in Netherlands","1890","","WEERDINGE"
"513","NLSTR","Strikes in Netherlands","1890","","WEERDINGERMOND"
"513","NLSTR","Strikes in Netherlands","1890","","NIEUW BUINEN"
"513","NLSTR","Strikes in Netherlands","1890","10490","OOSTERHESSELEN"
"513","NLSTR","Strikes in Netherlands","1890","","ZWINDEREN"
"514","NLSTR","Strikes in Netherlands","1890","10154","BREDA"
"515","NLSTR","Strikes in Netherlands","1890","11031","VALKENSWAARD"
"516","NLSTR","Strikes in Netherlands","1890","10364","ENSCHEDE"
"517","NLSTR","Strikes in Netherlands","1890","10364","ENSCHEDE"
"518","NLSTR","Strikes in Netherlands","1890","","EXLOERMOND"
"518","NLSTR","Strikes in Netherlands","1890","","MUSSELKANAAL"
"518","NLSTR","Strikes in Netherlands","1890","11253","STADSKANAAL"
"518","NLSTR","Strikes in Netherlands","1890","","VALTHERMOND#"
"519","NLSTR","Strikes in Netherlands","1890","","BUINEN N."
"520","NLSTR","Strikes in Netherlands","1890","10834","OSS"
"521","NLSTR","Strikes in Netherlands","1902","11228","LEEUWARDEN"
"522","NLSTR","Strikes in Netherlands","1902","10494","MEERSSEN"
"523","NLSTR","Strikes in Netherlands","1902","10345","ROTTERDAM"
"524","NLSTR","Strikes in Netherlands","1902","10722","UTRECHT"
"525","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"526","NLSTR","Strikes in Netherlands","1902","","NOORDWOLDE"
"527","NLSTR","Strikes in Netherlands","1902","10027","TIEL"
"528","NLSTR","Strikes in Netherlands","1902","11325","RENKUM"
"529","NLSTR","Strikes in Netherlands","1902","10357","HAARLEM"
"530","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"531","NLSTR","Strikes in Netherlands","1902","10357","HAARLEM"
"532","NLSTR","Strikes in Netherlands","1902","","EMMER-COMPASCUUM"
"533","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"534","NLSTR","Strikes in Netherlands","1902","10546","STEENWIJK"
"535","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"536","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"537","NLSTR","Strikes in Netherlands","1902","11043","BEERTA"
"538","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"539","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"540","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"541","NLSTR","Strikes in Netherlands","1902","11045","LONNEKER"
"542","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"543","NLSTR","Strikes in Netherlands","1902","10948","AMERSFOORT"
"544","NLSTR","Strikes in Netherlands","1902","10948","AMERSFOORT"
"545","NLSTR","Strikes in Netherlands","1896","10453","WINSCHOTEN"
"546","NLSTR","Strikes in Netherlands","1896","10453","WINSCHOTEN"
"547","NLSTR","Strikes in Netherlands","1896","11150","AMSTERDAM"
"548","NLSTR","Strikes in Netherlands","1896","11043","BEERTA"
"549","NLSTR","Strikes in Netherlands","1896","11150","AMSTERDAM"
"550","NLSTR","Strikes in Netherlands","1896","","DEN HAAG"
"551","NLSTR","Strikes in Netherlands","1896","","TZUMMARUM"
"552","NLSTR","Strikes in Netherlands","1896","11150","AMSTERDAM"
"553","NLSTR","Strikes in Netherlands","1896","11228","LEEUWARDEN"
"554","NLSTR","Strikes in Netherlands","1896","11228","LEEUWARDEN"
"555","NLSTR","Strikes in Netherlands","1896","11150","AMSTERDAM"
"556","NLSTR","Strikes in Netherlands","1896","11150","AMSTERDAM"
"557","NLSTR","Strikes in Netherlands","1896","10795","ARNHEM"
"558","NLSTR","Strikes in Netherlands","1896","11260","SCHIEDAM"
"559","NLSTR","Strikes in Netherlands","1896","11150","AMSTERDAM"
"560","NLSTR","Strikes in Netherlands","1896","","TERWISPEL"
"561","NLSTR","Strikes in Netherlands","1896","11053","ALMELO"
"562","NLSTR","Strikes in Netherlands","1896","11053","ALMELO"
"563","NLSTR","Strikes in Netherlands","1896","11150","AMSTERDAM"
"564","NLSTR","Strikes in Netherlands","1903","11204","MEPPEL"
"565","NLSTR","Strikes in Netherlands","1903","10345","ROTTERDAM"
"566","NLSTR","Strikes in Netherlands","1903","10345","ROTTERDAM"
"567","NLSTR","Strikes in Netherlands","1903","11052","VEENENDAAL"
"568","NLSTR","Strikes in Netherlands","1903","11228","LEEUWARDEN"
"569","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"570","NLSTR","Strikes in Netherlands","1903","11160","BERGEYK"
"571","NLSTR","Strikes in Netherlands","1903","","BUINEN N."
"572","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"573","NLSTR","Strikes in Netherlands","1905","","DEN HAAG"
"574","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"575","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"576","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"577","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"578","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"579","NLSTR","Strikes in Netherlands","1901","10246","UITHUIZERMEEDEN"
"580","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"581","NLSTR","Strikes in Netherlands","1901","10382","SCHOTEN"
"582","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"583","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"584","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"585","NLSTR","Strikes in Netherlands","1901","10005","OPSTERLAND"
"586","NLSTR","Strikes in Netherlands","1901","11157","DORDRECHT"
"587","NLSTR","Strikes in Netherlands","1901","10839","HOOGEVEEN"
"588","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"589","NLSTR","Strikes in Netherlands","1901","11100","OLDENZAAL"
"590","NLSTR","Strikes in Netherlands","1901","","PEKELA OUDE"
"591","NLSTR","Strikes in Netherlands","1901","","ALTEVEER"
"592","NLSTR","Strikes in Netherlands","1901","","DEN HAAG"
"593","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"594","NLSTR","Strikes in Netherlands","1901","10005","OPSTERLAND"
"595","NLSTR","Strikes in Netherlands","1901","10345","ROTTERDAM"
"596","NLSTR","Strikes in Netherlands","1901","11226","FRANEKER"
"597","NLSTR","Strikes in Netherlands","1901","","APPELSCHA"
"597","NLSTR","Strikes in Netherlands","1901","10836","OOSTSTELLINGWERF"
"598","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"599","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"600","NLSTR","Strikes in Netherlands","1901","10836","OOSTSTELLINGWERF"
"601","NLSTR","Strikes in Netherlands","1901","10345","ROTTERDAM"
"602","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"603","NLSTR","Strikes in Netherlands","1902","10702","LEIDEN"
"604","NLSTR","Strikes in Netherlands","1902","","BREDEVOORT"
"605","NLSTR","Strikes in Netherlands","1903","10103","OISTERWIJK"
"606","NLSTR","Strikes in Netherlands","1903","10364","ENSCHEDE"
"607","NLSTR","Strikes in Netherlands","1903","","BERGUM"
"608","NLSTR","Strikes in Netherlands","1903","10858","OLDEMARKT"
"609","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"610","NLSTR","Strikes in Netherlands","1903","10154","BREDA"
"611","NLSTR","Strikes in Netherlands","1903","10426","GRONINGEN"
"612","NLSTR","Strikes in Netherlands","1906","11280","OOSTERHOUT"
"613","NLSTR","Strikes in Netherlands","1906","11150","AMSTERDAM"
"614","NLSTR","Strikes in Netherlands","1906","11285","HILVERSUM"
"615","NLSTR","Strikes in Netherlands","1906","10997","LOOSDUINEN"
